__typename,dateString,countryCode,countryName,sectorCode,sectorName,value
HiringLabSectoralPosting,2024-11-06,US,United States,management,Management,108.8
HiringLabSectoralPosting,2024-11-06,US,United States,mednurse,Nursing,118.72
HiringLabSectoralPosting,2024-11-06,US,United States,techsoftware,Software Development,68.06
HiringLabSectoralPosting,2024-11-07,US,United States,arts,Arts & Entertainment,91.82
HiringLabSectoralPosting,2024-11-07,US,United States,finance,Banking & Finance,92.45
HiringLabSectoralPosting,2024-11-07,US,United States,legal,Legal,126.04
HiringLabSectoralPosting,2024-11-07,US,United States,management,Management,108.78
HiringLabSectoralPosting,2024-11-07,US,United States,mednurse,Nursing,118.68
HiringLabSectoralPosting,2024-11-07,US,United States,techsoftware,Software Development,68.07
HiringLabSectoralPosting,2024-11-08,US,United States,arts,Arts & Entertainment,91.58
HiringLabSectoralPosting,2024-11-08,US,United States,finance,Banking & Finance,92.51
HiringLabSectoralPosting,2024-11-08,US,United States,legal,Legal,126.12
HiringLabSectoralPosting,2024-11-08,US,United States,management,Management,108.88
HiringLabSectoralPosting,2024-11-08,US,United States,mednurse,Nursing,118.77
HiringLabSectoralPosting,2024-11-08,US,United States,techsoftware,Software Development,68.06
HiringLabSectoralPosting,2024-11-09,US,United States,arts,Arts & Entertainment,91.43
HiringLabSectoralPosting,2024-11-09,US,United States,finance,Banking & Finance,92.57
HiringLabSectoralPosting,2024-11-09,US,United States,legal,Legal,126.23
HiringLabSectoralPosting,2024-11-09,US,United States,management,Management,108.9
HiringLabSectoralPosting,2024-11-09,US,United States,mednurse,Nursing,118.82
HiringLabSectoralPosting,2024-11-09,US,United States,techsoftware,Software Development,67.96
HiringLabSectoralPosting,2024-11-10,US,United States,arts,Arts & Entertainment,91.18
HiringLabSectoralPosting,2024-11-10,US,United States,finance,Banking & Finance,92.66
HiringLabSectoralPosting,2024-11-10,US,United States,legal,Legal,126.25
HiringLabSectoralPosting,2024-11-10,US,United States,management,Management,108.96
HiringLabSectoralPosting,2024-11-10,US,United States,mednurse,Nursing,118.84
HiringLabSectoralPosting,2024-11-10,US,United States,techsoftware,Software Development,67.9
HiringLabSectoralPosting,2024-11-11,US,United States,arts,Arts & Entertainment,90.94
HiringLabSectoralPosting,2024-11-11,US,United States,finance,Banking & Finance,92.74
HiringLabSectoralPosting,2024-11-11,US,United States,legal,Legal,126.23
HiringLabSectoralPosting,2024-11-11,US,United States,management,Management,109.04
HiringLabSectoralPosting,2024-11-11,US,United States,mednurse,Nursing,118.92
HiringLabSectoralPosting,2024-11-11,US,United States,techsoftware,Software Development,67.86
HiringLabSectoralPosting,2024-11-12,US,United States,arts,Arts & Entertainment,90.93
HiringLabSectoralPosting,2024-11-12,US,United States,finance,Banking & Finance,92.73
HiringLabSectoralPosting,2024-11-12,US,United States,legal,Legal,126.13
HiringLabSectoralPosting,2024-11-12,US,United States,management,Management,109.09
HiringLabSectoralPosting,2024-11-12,US,United States,mednurse,Nursing,118.91
HiringLabSectoralPosting,2024-11-12,US,United States,techsoftware,Software Development,67.78
HiringLabSectoralPosting,2024-11-13,US,United States,arts,Arts & Entertainment,90.92
HiringLabSectoralPosting,2024-11-13,US,United States,finance,Banking & Finance,92.77
HiringLabSectoralPosting,2024-11-13,US,United States,legal,Legal,126.04
HiringLabSectoralPosting,2024-11-13,US,United States,management,Management,109.17
HiringLabSectoralPosting,2024-11-13,US,United States,mednurse,Nursing,118.88
HiringLabSectoralPosting,2024-11-13,US,United States,techsoftware,Software Development,67.73
HiringLabSectoralPosting,2024-11-14,US,United States,arts,Arts & Entertainment,91.01
HiringLabSectoralPosting,2024-11-14,US,United States,finance,Banking & Finance,92.88
HiringLabSectoralPosting,2024-11-14,US,United States,legal,Legal,126.03
HiringLabSectoralPosting,2024-11-14,US,United States,management,Management,109.27
HiringLabSectoralPosting,2024-11-14,US,United States,mednurse,Nursing,118.81
HiringLabSectoralPosting,2024-11-14,US,United States,techsoftware,Software Development,67.69
HiringLabSectoralPosting,2024-11-15,US,United States,arts,Arts & Entertainment,91.19
HiringLabSectoralPosting,2024-11-15,US,United States,finance,Banking & Finance,92.98
HiringLabSectoralPosting,2024-11-15,US,United States,legal,Legal,126.09
HiringLabSectoralPosting,2024-11-15,US,United States,management,Management,109.31
HiringLabSectoralPosting,2024-11-15,US,United States,mednurse,Nursing,118.74
HiringLabSectoralPosting,2024-11-15,US,United States,techsoftware,Software Development,67.65
HiringLabSectoralPosting,2024-11-16,US,United States,arts,Arts & Entertainment,92.1
HiringLabSectoralPosting,2024-11-16,US,United States,finance,Banking & Finance,93.14
HiringLabSectoralPosting,2024-11-16,US,United States,legal,Legal,126.23
HiringLabSectoralPosting,2024-11-16,US,United States,management,Management,109.32
HiringLabSectoralPosting,2024-11-16,US,United States,mednurse,Nursing,118.68
HiringLabSectoralPosting,2024-11-16,US,United States,techsoftware,Software Development,67.65
HiringLabSectoralPosting,2024-11-17,US,United States,arts,Arts & Entertainment,92.98
HiringLabSectoralPosting,2024-11-17,US,United States,finance,Banking & Finance,93.27
HiringLabSectoralPosting,2024-11-17,US,United States,legal,Legal,126.3
HiringLabSectoralPosting,2024-11-17,US,United States,management,Management,109.29
HiringLabSectoralPosting,2024-11-17,US,United States,mednurse,Nursing,118.62
HiringLabSectoralPosting,2024-11-17,US,United States,techsoftware,Software Development,67.56
HiringLabSectoralPosting,2024-11-18,US,United States,arts,Arts & Entertainment,93.94
HiringLabSectoralPosting,2024-11-18,US,United States,finance,Banking & Finance,93.89
HiringLabSectoralPosting,2024-11-18,US,United States,legal,Legal,126.48
HiringLabSectoralPosting,2024-11-18,US,United States,management,Management,109.27
HiringLabSectoralPosting,2024-11-18,US,United States,mednurse,Nursing,118.55
HiringLabSectoralPosting,2024-11-18,US,United States,techsoftware,Software Development,67.57
HiringLabSectoralPosting,2024-11-19,US,United States,arts,Arts & Entertainment,94.94
HiringLabSectoralPosting,2024-11-19,US,United States,finance,Banking & Finance,94.41
HiringLabSectoralPosting,2024-11-19,US,United States,legal,Legal,126.77
HiringLabSectoralPosting,2024-11-19,US,United States,management,Management,109.25
HiringLabSectoralPosting,2024-11-19,US,United States,mednurse,Nursing,118.53
HiringLabSectoralPosting,2024-11-19,US,United States,techsoftware,Software Development,67.61
HiringLabSectoralPosting,2024-11-20,US,United States,arts,Arts & Entertainment,95.87
HiringLabSectoralPosting,2024-11-20,US,United States,finance,Banking & Finance,94.57
HiringLabSectoralPosting,2024-11-20,US,United States,legal,Legal,127.01
HiringLabSectoralPosting,2024-11-20,US,United States,management,Management,109.22
HiringLabSectoralPosting,2024-11-20,US,United States,mednurse,Nursing,118.47
HiringLabSectoralPosting,2024-11-20,US,United States,techsoftware,Software Development,67.6
HiringLabSectoralPosting,2024-11-21,US,United States,arts,Arts & Entertainment,96.68
HiringLabSectoralPosting,2024-11-21,US,United States,finance,Banking & Finance,94.49
HiringLabSectoralPosting,2024-11-21,US,United States,legal,Legal,127.18
HiringLabSectoralPosting,2024-11-21,US,United States,management,Management,109.24
HiringLabSectoralPosting,2024-11-21,US,United States,mednurse,Nursing,118.51
HiringLabSectoralPosting,2024-11-21,US,United States,techsoftware,Software Development,67.57
HiringLabSectoralPosting,2024-11-22,US,United States,arts,Arts & Entertainment,97.49
HiringLabSectoralPosting,2024-11-22,US,United States,finance,Banking & Finance,94.34
HiringLabSectoralPosting,2024-11-22,US,United States,legal,Legal,127.33
HiringLabSectoralPosting,2024-11-22,US,United States,management,Management,109.35
HiringLabSectoralPosting,2024-11-22,US,United States,mednurse,Nursing,118.7
HiringLabSectoralPosting,2024-11-22,US,United States,techsoftware,Software Development,67.6
HiringLabSectoralPosting,2024-11-23,US,United States,arts,Arts & Entertainment,97.45
HiringLabSectoralPosting,2024-11-23,US,United States,finance,Banking & Finance,94.25
HiringLabSectoralPosting,2024-11-23,US,United States,legal,Legal,127.43
HiringLabSectoralPosting,2024-11-23,US,United States,management,Management,109.41
HiringLabSectoralPosting,2024-11-23,US,United States,mednurse,Nursing,118.87
HiringLabSectoralPosting,2024-11-23,US,United States,techsoftware,Software Development,67.62
HiringLabSectoralPosting,2024-11-24,US,United States,arts,Arts & Entertainment,97.47
HiringLabSectoralPosting,2024-11-24,US,United States,finance,Banking & Finance,94.16
HiringLabSectoralPosting,2024-11-24,US,United States,legal,Legal,127.63
HiringLabSectoralPosting,2024-11-24,US,United States,management,Management,109.45
HiringLabSectoralPosting,2024-11-24,US,United States,mednurse,Nursing,119.04
HiringLabSectoralPosting,2024-11-24,US,United States,techsoftware,Software Development,67.68
HiringLabSectoralPosting,2024-11-25,US,United States,arts,Arts & Entertainment,97.37
HiringLabSectoralPosting,2024-11-25,US,United States,finance,Banking & Finance,93.59
HiringLabSectoralPosting,2024-11-25,US,United States,legal,Legal,127.84
HiringLabSectoralPosting,2024-11-25,US,United States,management,Management,109.48
HiringLabSectoralPosting,2024-11-25,US,United States,mednurse,Nursing,119.17
HiringLabSectoralPosting,2024-11-25,US,United States,techsoftware,Software Development,67.63
HiringLabSectoralPosting,2024-11-26,US,United States,arts,Arts & Entertainment,97.35
HiringLabSectoralPosting,2024-11-26,US,United States,finance,Banking & Finance,93.17
HiringLabSectoralPosting,2024-11-26,US,United States,legal,Legal,127.99
HiringLabSectoralPosting,2024-11-26,US,United States,management,Management,109.52
HiringLabSectoralPosting,2024-11-26,US,United States,mednurse,Nursing,119.25
HiringLabSectoralPosting,2024-11-26,US,United States,techsoftware,Software Development,67.61
HiringLabSectoralPosting,2024-11-27,US,United States,arts,Arts & Entertainment,97.39
HiringLabSectoralPosting,2024-11-27,US,United States,finance,Banking & Finance,93.06
HiringLabSectoralPosting,2024-11-27,US,United States,legal,Legal,128.17
HiringLabSectoralPosting,2024-11-27,US,United States,management,Management,109.57
HiringLabSectoralPosting,2024-11-27,US,United States,mednurse,Nursing,119.39
HiringLabSectoralPosting,2024-11-27,US,United States,techsoftware,Software Development,67.67
HiringLabSectoralPosting,2024-11-28,US,United States,arts,Arts & Entertainment,97.51
HiringLabSectoralPosting,2024-11-28,US,United States,finance,Banking & Finance,93.19
HiringLabSectoralPosting,2024-11-28,US,United States,legal,Legal,128.4
HiringLabSectoralPosting,2024-11-28,US,United States,management,Management,109.6
HiringLabSectoralPosting,2024-11-28,US,United States,mednurse,Nursing,119.49
HiringLabSectoralPosting,2024-11-28,US,United States,techsoftware,Software Development,67.78
HiringLabSectoralPosting,2024-11-29,US,United States,arts,Arts & Entertainment,97.93
HiringLabSectoralPosting,2024-11-29,US,United States,finance,Banking & Finance,93.29
HiringLabSectoralPosting,2024-11-29,US,United States,legal,Legal,128.47
HiringLabSectoralPosting,2024-11-29,US,United States,management,Management,109.53
HiringLabSectoralPosting,2024-11-29,US,United States,mednurse,Nursing,119.46
HiringLabSectoralPosting,2024-11-29,US,United States,techsoftware,Software Development,67.85
HiringLabSectoralPosting,2024-11-30,US,United States,arts,Arts & Entertainment,98.27
HiringLabSectoralPosting,2024-11-30,US,United States,finance,Banking & Finance,93.18
HiringLabSectoralPosting,2024-11-30,US,United States,legal,Legal,128.44
HiringLabSectoralPosting,2024-11-30,US,United States,management,Management,109.48
HiringLabSectoralPosting,2024-11-30,US,United States,mednurse,Nursing,119.42
HiringLabSectoralPosting,2024-11-30,US,United States,techsoftware,Software Development,67.88
HiringLabSectoralPosting,2024-12-01,US,United States,arts,Arts & Entertainment,98.7
HiringLabSectoralPosting,2024-12-01,US,United States,finance,Banking & Finance,93.28
HiringLabSectoralPosting,2024-12-01,US,United States,legal,Legal,128.52
HiringLabSectoralPosting,2024-12-01,US,United States,management,Management,109.53
HiringLabSectoralPosting,2024-12-01,US,United States,mednurse,Nursing,119.43
HiringLabSectoralPosting,2024-12-01,US,United States,techsoftware,Software Development,67.93
HiringLabSectoralPosting,2024-12-02,US,United States,arts,Arts & Entertainment,99.2
HiringLabSectoralPosting,2024-12-02,US,United States,finance,Banking & Finance,93.33
HiringLabSectoralPosting,2024-12-02,US,United States,legal,Legal,128.52
HiringLabSectoralPosting,2024-12-02,US,United States,management,Management,109.58
HiringLabSectoralPosting,2024-12-02,US,United States,mednurse,Nursing,119.5
HiringLabSectoralPosting,2024-12-02,US,United States,techsoftware,Software Development,68.05
HiringLabSectoralPosting,2024-12-03,US,United States,arts,Arts & Entertainment,99.34
HiringLabSectoralPosting,2024-12-03,US,United States,finance,Banking & Finance,93.36
HiringLabSectoralPosting,2024-12-03,US,United States,legal,Legal,128.48
HiringLabSectoralPosting,2024-12-03,US,United States,management,Management,109.59
HiringLabSectoralPosting,2024-12-03,US,United States,mednurse,Nursing,119.67
HiringLabSectoralPosting,2024-12-03,US,United States,techsoftware,Software Development,68.14
HiringLabSectoralPosting,2024-12-04,US,United States,arts,Arts & Entertainment,99.54
HiringLabSectoralPosting,2024-12-04,US,United States,finance,Banking & Finance,93.34
HiringLabSectoralPosting,2024-12-04,US,United States,legal,Legal,128.48
HiringLabSectoralPosting,2024-12-04,US,United States,management,Management,109.58
HiringLabSectoralPosting,2024-12-04,US,United States,mednurse,Nursing,119.81
HiringLabSectoralPosting,2024-12-04,US,United States,techsoftware,Software Development,68.23
HiringLabSectoralPosting,2024-12-05,US,United States,arts,Arts & Entertainment,99.7
HiringLabSectoralPosting,2024-12-05,US,United States,finance,Banking & Finance,93.23
HiringLabSectoralPosting,2024-12-05,US,United States,legal,Legal,128.49
HiringLabSectoralPosting,2024-12-05,US,United States,management,Management,109.5
HiringLabSectoralPosting,2024-12-05,US,United States,mednurse,Nursing,119.81
HiringLabSectoralPosting,2024-12-05,US,United States,techsoftware,Software Development,68.29
HiringLabSectoralPosting,2024-12-06,US,United States,arts,Arts & Entertainment,100.01
